country,date,total
Saint Vincent and the Grenadines,2020-03-29,1
Saint Vincent and the Grenadines,2021-03-29,1739
Saint Vincent and the Grenadines,2020-03-03,0
Saint Vincent and the Grenadines,2021-03-03,1645
Saint Vincent and the Grenadines,2020-03-30,1
Saint Vincent and the Grenadines,2021-03-30,1739
Saint Vincent and the Grenadines,2020-03-31,1
Saint Vincent and the Grenadines,2021-03-31,1748
Saint Vincent and the Grenadines,2020-03-04,0
Saint Vincent and the Grenadines,2021-03-04,1645
Saint Vincent and the Grenadines,2020-03-05,0
Saint Vincent and the Grenadines,2021-03-05,1645
Saint Vincent and the Grenadines,2020-03-06,0
Saint Vincent and the Grenadines,2021-03-06,1645
Saint Vincent and the Grenadines,2020-03-07,0
Saint Vincent and the Grenadines,2021-03-07,1663
Saint Vincent and the Grenadines,2020-03-08,0
Saint Vincent and the Grenadines,2021-03-08,1663
Saint Vincent and the Grenadines,2020-03-09,0
Saint Vincent and the Grenadines,2021-03-09,1663
Saint Vincent and the Grenadines,2020-04-01,1
Saint Vincent and the Grenadines,2021-04-01,1750
Saint Vincent and the Grenadines,2020-04-10,12
Saint Vincent and the Grenadines,2021-04-10,1790
Saint Vincent and the Grenadines,2020-04-11,12
Saint Vincent and the Grenadines,2021-04-11,1792
Saint Vincent and the Grenadines,2020-04-12,12
Saint Vincent and the Grenadines,2021-04-12,1806
Saint Vincent and the Grenadines,2020-04-13,12
Saint Vincent and the Grenadines,2021-04-13,1806
Saint Vincent and the Grenadines,2020-04-14,12
Saint Vincent and the Grenadines,2021-04-14,1812
Saint Vincent and the Grenadines,2020-04-15,12
Saint Vincent and the Grenadines,2021-04-15,1818
Saint Vincent and the Grenadines,2020-04-16,12
Saint Vincent and the Grenadines,2021-04-16,1819
Saint Vincent and the Grenadines,2020-04-17,12
Saint Vincent and the Grenadines,2021-04-17,1819
Saint Vincent and the Grenadines,2020-04-18,12
Saint Vincent and the Grenadines,2021-04-18,1819
Saint Vincent and the Grenadines,2020-04-19,12
Saint Vincent and the Grenadines,2021-04-19,1819
Saint Vincent and the Grenadines,2020-04-02,2
Saint Vincent and the Grenadines,2021-04-02,1754
Saint Vincent and the Grenadines,2020-04-20,12
Saint Vincent and the Grenadines,2021-04-20,1819
Saint Vincent and the Grenadines,2020-04-21,12
Saint Vincent and the Grenadines,2021-04-21,1827
Saint Vincent and the Grenadines,2020-04-22,13
Saint Vincent and the Grenadines,2021-04-22,1827
Saint Vincent and the Grenadines,2020-04-23,13
Saint Vincent and the Grenadines,2021-04-23,1827
Saint Vincent and the Grenadines,2020-04-24,14
Saint Vincent and the Grenadines,2021-04-24,1830
Saint Vincent and the Grenadines,2020-04-25,14
Saint Vincent and the Grenadines,2021-04-25,1830
Saint Vincent and the Grenadines,2020-04-26,14
Saint Vincent and the Grenadines,2021-04-26,1839
Saint Vincent and the Grenadines,2020-04-27,15
Saint Vincent and the Grenadines,2021-04-27,1844
Saint Vincent and the Grenadines,2020-04-28,15
Saint Vincent and the Grenadines,2021-04-28,1850
Saint Vincent and the Grenadines,2020-04-29,16
Saint Vincent and the Grenadines,2021-04-29,1855
Saint Vincent and the Grenadines,2020-04-03,3
Saint Vincent and the Grenadines,2021-04-03,1755
Saint Vincent and the Grenadines,2020-04-30,16
Saint Vincent and the Grenadines,2021-04-30,1864
Saint Vincent and the Grenadines,2020-04-04,7
Saint Vincent and the Grenadines,2021-04-04,1758
Saint Vincent and the Grenadines,2020-04-05,7
Saint Vincent and the Grenadines,2021-04-05,1764
Saint Vincent and the Grenadines,2020-04-06,7
Saint Vincent and the Grenadines,2021-04-06,1765
Saint Vincent and the Grenadines,2020-04-07,8
Saint Vincent and the Grenadines,2021-04-07,1766
Saint Vincent and the Grenadines,2020-04-08,8
Saint Vincent and the Grenadines,2021-04-08,1774
Saint Vincent and the Grenadines,2020-04-09,12
Saint Vincent and the Grenadines,2021-04-09,1789
Saint Vincent and the Grenadines,2020-05-01,16
Saint Vincent and the Grenadines,2021-05-01,1864
Saint Vincent and the Grenadines,2020-05-10,17
Saint Vincent and the Grenadines,2021-05-10,1922
Saint Vincent and the Grenadines,2020-05-11,17
Saint Vincent and the Grenadines,2021-05-11,1922
Saint Vincent and the Grenadines,2020-05-12,17
Saint Vincent and the Grenadines,2021-05-12,1926
Saint Vincent and the Grenadines,2020-05-13,17
Saint Vincent and the Grenadines,2021-05-13,1928
Saint Vincent and the Grenadines,2020-05-14,17
Saint Vincent and the Grenadines,2021-05-14,1932
Saint Vincent and the Grenadines,2020-05-15,17
Saint Vincent and the Grenadines,2021-05-15,1932
Saint Vincent and the Grenadines,2020-05-16,17
Saint Vincent and the Grenadines,2021-05-16,1937
Saint Vincent and the Grenadines,2020-05-17,17
Saint Vincent and the Grenadines,2021-05-17,1937
Saint Vincent and the Grenadines,2020-05-18,17
Saint Vincent and the Grenadines,2021-05-18,1940
Saint Vincent and the Grenadines,2020-05-19,17
Saint Vincent and the Grenadines,2021-05-19,1949
Saint Vincent and the Grenadines,2020-05-02,16
Saint Vincent and the Grenadines,2021-05-02,1882
Saint Vincent and the Grenadines,2020-05-20,18
Saint Vincent and the Grenadines,2021-05-20,1954
Saint Vincent and the Grenadines,2020-05-21,18
Saint Vincent and the Grenadines,2021-05-21,1962
Saint Vincent and the Grenadines,2020-05-22,18
Saint Vincent and the Grenadines,2021-05-22,1973
Saint Vincent and the Grenadines,2020-05-23,18
Saint Vincent and the Grenadines,2021-05-23,1973
Saint Vincent and the Grenadines,2020-05-24,18
Saint Vincent and the Grenadines,2021-05-24,1978
Saint Vincent and the Grenadines,2020-05-25,18
Saint Vincent and the Grenadines,2021-05-25,1989
Saint Vincent and the Grenadines,2020-05-26,18
Saint Vincent and the Grenadines,2021-05-26,2006
Saint Vincent and the Grenadines,2020-05-27,18
Saint Vincent and the Grenadines,2021-05-27,2006
Saint Vincent and the Grenadines,2020-05-28,25
Saint Vincent and the Grenadines,2021-05-28,2014
Saint Vincent and the Grenadines,2020-05-29,26
Saint Vincent and the Grenadines,2021-05-29,2027
Saint Vincent and the Grenadines,2020-05-03,16
Saint Vincent and the Grenadines,2021-05-03,1882
Saint Vincent and the Grenadines,2020-05-30,26
Saint Vincent and the Grenadines,2021-05-30,2027
Saint Vincent and the Grenadines,2020-05-31,26
Saint Vincent and the Grenadines,2021-05-31,2035
Saint Vincent and the Grenadines,2020-05-04,17
Saint Vincent and the Grenadines,2021-05-04,1882
Saint Vincent and the Grenadines,2020-05-05,17
Saint Vincent and the Grenadines,2021-05-05,1882
Saint Vincent and the Grenadines,2020-05-06,17
Saint Vincent and the Grenadines,2021-05-06,1889
Saint Vincent and the Grenadines,2020-05-07,17
Saint Vincent and the Grenadines,2021-05-07,1895
Saint Vincent and the Grenadines,2020-05-08,17
Saint Vincent and the Grenadines,2021-05-08,1912
Saint Vincent and the Grenadines,2020-05-09,17
Saint Vincent and the Grenadines,2021-05-09,1912
Saint Vincent and the Grenadines,2020-06-01,26
Saint Vincent and the Grenadines,2021-06-01,2044
Saint Vincent and the Grenadines,2020-06-10,27
Saint Vincent and the Grenadines,2021-06-10,2132
Saint Vincent and the Grenadines,2020-06-11,27
Saint Vincent and the Grenadines,2021-06-11,2132
Saint Vincent and the Grenadines,2020-06-12,27
Saint Vincent and the Grenadines,2021-06-12,2147
Saint Vincent and the Grenadines,2020-06-13,27
Saint Vincent and the Grenadines,2021-06-13,2156
Saint Vincent and the Grenadines,2020-06-14,27
Saint Vincent and the Grenadines,2021-06-14,2156
Saint Vincent and the Grenadines,2020-06-15,27
Saint Vincent and the Grenadines,2021-06-15,2158
Saint Vincent and the Grenadines,2020-06-16,29
Saint Vincent and the Grenadines,2021-06-16,2172
Saint Vincent and the Grenadines,2020-06-17,29
Saint Vincent and the Grenadines,2021-06-17,2178
Saint Vincent and the Grenadines,2020-06-18,29
Saint Vincent and the Grenadines,2021-06-18,2183
Saint Vincent and the Grenadines,2020-06-19,29
Saint Vincent and the Grenadines,2021-06-19,2192
Saint Vincent and the Grenadines,2020-06-02,26
Saint Vincent and the Grenadines,2021-06-02,2044
Saint Vincent and the Grenadines,2020-06-20,29
Saint Vincent and the Grenadines,2021-06-20,2195
Saint Vincent and the Grenadines,2020-06-21,29
Saint Vincent and the Grenadines,2021-06-21,2196
Saint Vincent and the Grenadines,2020-06-22,29
Saint Vincent and the Grenadines,2021-06-22,2207
Saint Vincent and the Grenadines,2020-06-23,29
Saint Vincent and the Grenadines,2021-06-23,2207
Saint Vincent and the Grenadines,2020-06-24,29
Saint Vincent and the Grenadines,2021-06-24,2216
Saint Vincent and the Grenadines,2020-06-25,29
Saint Vincent and the Grenadines,2021-06-25,2216
Saint Vincent and the Grenadines,2020-06-26,29
Saint Vincent and the Grenadines,2021-06-26,2218
Saint Vincent and the Grenadines,2020-06-27,29
Saint Vincent and the Grenadines,2021-06-27,2219
Saint Vincent and the Grenadines,2020-06-28,29
Saint Vincent and the Grenadines,2021-06-28,2219
Saint Vincent and the Grenadines,2020-06-29,29
Saint Vincent and the Grenadines,2021-06-29,2225
Saint Vincent and the Grenadines,2020-06-03,26
Saint Vincent and the Grenadines,2021-06-03,2044
Saint Vincent and the Grenadines,2020-06-30,29
Saint Vincent and the Grenadines,2021-06-30,2225
Saint Vincent and the Grenadines,2020-06-04,26
Saint Vincent and the Grenadines,2021-06-04,2065
Saint Vincent and the Grenadines,2020-06-05,26
Saint Vincent and the Grenadines,2021-06-05,2068
Saint Vincent and the Grenadines,2020-06-06,26
Saint Vincent and the Grenadines,2021-06-06,2076
Saint Vincent and the Grenadines,2020-06-07,27
Saint Vincent and the Grenadines,2021-06-07,2076
Saint Vincent and the Grenadines,2020-06-08,27
Saint Vincent and the Grenadines,2021-06-08,2092
Saint Vincent and the Grenadines,2020-06-09,27
Saint Vincent and the Grenadines,2021-06-09,2092
Saint Vincent and the Grenadines,2020-07-01,29
Saint Vincent and the Grenadines,2021-07-01,2227
Saint Vincent and the Grenadines,2020-07-10,29
Saint Vincent and the Grenadines,2021-07-10,2241
Saint Vincent and the Grenadines,2020-07-11,29
Saint Vincent and the Grenadines,2021-07-11,2242
Saint Vincent and the Grenadines,2020-07-12,35
Saint Vincent and the Grenadines,2021-07-12,2245
Saint Vincent and the Grenadines,2020-07-13,35
Saint Vincent and the Grenadines,2021-07-13,2245
Saint Vincent and the Grenadines,2020-07-14,35
Saint Vincent and the Grenadines,2021-07-14,2249
Saint Vincent and the Grenadines,2020-07-15,35
Saint Vincent and the Grenadines,2021-07-15,2258
Saint Vincent and the Grenadines,2020-07-16,35
Saint Vincent and the Grenadines,2021-07-16,2258
Saint Vincent and the Grenadines,2020-07-17,35
Saint Vincent and the Grenadines,2021-07-17,2260
Saint Vincent and the Grenadines,2020-07-18,38
Saint Vincent and the Grenadines,2021-07-18,2260
Saint Vincent and the Grenadines,2020-07-19,44
Saint Vincent and the Grenadines,2021-07-19,2263
Saint Vincent and the Grenadines,2020-07-02,29
Saint Vincent and the Grenadines,2021-07-02,2229
Saint Vincent and the Grenadines,2020-07-20,50
Saint Vincent and the Grenadines,2021-07-20,2263
Saint Vincent and the Grenadines,2020-07-21,50
Saint Vincent and the Grenadines,2021-07-21,2266
Saint Vincent and the Grenadines,2020-07-22,52
Saint Vincent and the Grenadines,2021-07-22,2271
Saint Vincent and the Grenadines,2020-07-23,52
Saint Vincent and the Grenadines,2021-07-23,2271
Saint Vincent and the Grenadines,2020-07-24,52
Saint Vincent and the Grenadines,2021-07-24,2271
Saint Vincent and the Grenadines,2020-07-25,52
Saint Vincent and the Grenadines,2021-07-25,2271
Saint Vincent and the Grenadines,2020-07-26,52
Saint Vincent and the Grenadines,2021-07-26,2271
Saint Vincent and the Grenadines,2020-07-27,52
Saint Vincent and the Grenadines,2021-07-27,2280
Saint Vincent and the Grenadines,2020-07-28,52
Saint Vincent and the Grenadines,2021-07-28,2288
Saint Vincent and the Grenadines,2020-07-29,52
Saint Vincent and the Grenadines,2021-07-29,2288
Saint Vincent and the Grenadines,2020-07-03,29
Saint Vincent and the Grenadines,2021-07-03,2229
Saint Vincent and the Grenadines,2020-07-30,52
Saint Vincent and the Grenadines,2021-07-30,2291
Saint Vincent and the Grenadines,2020-07-31,54
Saint Vincent and the Grenadines,2021-07-31,2291
Saint Vincent and the Grenadines,2020-07-04,29
Saint Vincent and the Grenadines,2021-07-04,2233
Saint Vincent and the Grenadines,2020-07-05,29
Saint Vincent and the Grenadines,2021-07-05,2238
Saint Vincent and the Grenadines,2020-07-06,29
Saint Vincent and the Grenadines,2021-07-06,2240
Saint Vincent and the Grenadines,2020-07-07,29
Saint Vincent and the Grenadines,2021-07-07,2240
Saint Vincent and the Grenadines,2020-07-08,29
Saint Vincent and the Grenadines,2021-07-08,2240
Saint Vincent and the Grenadines,2020-07-09,29
Saint Vincent and the Grenadines,2021-07-09,2241
Saint Vincent and the Grenadines,2020-08-01,54
Saint Vincent and the Grenadines,2021-08-01,2291
Saint Vincent and the Grenadines,2020-08-10,57
Saint Vincent and the Grenadines,2021-08-10,2301
Saint Vincent and the Grenadines,2020-08-11,57
Saint Vincent and the Grenadines,2021-08-11,2306
Saint Vincent and the Grenadines,2020-08-12,57
Saint Vincent and the Grenadines,2021-08-12,2307
Saint Vincent and the Grenadines,2020-08-13,57
Saint Vincent and the Grenadines,2021-08-13,2308
Saint Vincent and the Grenadines,2020-08-14,57
Saint Vincent and the Grenadines,2021-08-14,2308
Saint Vincent and the Grenadines,2020-08-15,57
Saint Vincent and the Grenadines,2021-08-15,2314
Saint Vincent and the Grenadines,2020-08-16,57
Saint Vincent and the Grenadines,2021-08-16,2314
Saint Vincent and the Grenadines,2020-08-17,58
Saint Vincent and the Grenadines,2021-08-17,2320
Saint Vincent and the Grenadines,2020-08-18,58
Saint Vincent and the Grenadines,2021-08-18,2320
Saint Vincent and the Grenadines,2020-08-19,58
Saint Vincent and the Grenadines,2021-08-19,2320
Saint Vincent and the Grenadines,2020-08-02,55
Saint Vincent and the Grenadines,2021-08-02,2297
Saint Vincent and the Grenadines,2020-08-20,58
Saint Vincent and the Grenadines,2021-08-20,2320
Saint Vincent and the Grenadines,2020-08-21,58
Saint Vincent and the Grenadines,2021-08-21,2320
Saint Vincent and the Grenadines,2020-08-22,58
Saint Vincent and the Grenadines,2021-08-22,2320
Saint Vincent and the Grenadines,2020-08-23,58
Saint Vincent and the Grenadines,2021-08-23,2320
Saint Vincent and the Grenadines,2020-08-24,58
Saint Vincent and the Grenadines,2021-08-24,2321
Saint Vincent and the Grenadines,2020-08-25,58
Saint Vincent and the Grenadines,2021-08-25,2321
Saint Vincent and the Grenadines,2020-08-26,58
Saint Vincent and the Grenadines,2021-08-26,2321
Saint Vincent and the Grenadines,2020-08-27,60
Saint Vincent and the Grenadines,2021-08-27,2326
Saint Vincent and the Grenadines,2020-08-28,60
Saint Vincent and the Grenadines,2021-08-28,2331
Saint Vincent and the Grenadines,2020-08-29,60
Saint Vincent and the Grenadines,2021-08-29,2331
Saint Vincent and the Grenadines,2020-08-03,55
Saint Vincent and the Grenadines,2021-08-03,2297
Saint Vincent and the Grenadines,2020-08-30,60
Saint Vincent and the Grenadines,2021-08-30,2336
Saint Vincent and the Grenadines,2020-08-31,60
Saint Vincent and the Grenadines,2021-08-31,2336
Saint Vincent and the Grenadines,2020-08-04,55
Saint Vincent and the Grenadines,2021-08-04,2298
Saint Vincent and the Grenadines,2020-08-05,56
Saint Vincent and the Grenadines,2021-08-05,2298
Saint Vincent and the Grenadines,2020-08-06,56
Saint Vincent and the Grenadines,2021-08-06,2298
Saint Vincent and the Grenadines,2020-08-07,56
Saint Vincent and the Grenadines,2021-08-07,2298
Saint Vincent and the Grenadines,2020-08-08,56
Saint Vincent and the Grenadines,2021-08-08,2299
Saint Vincent and the Grenadines,2020-08-09,57
Saint Vincent and the Grenadines,2021-08-09,2299
Saint Vincent and the Grenadines,2020-09-01,61
Saint Vincent and the Grenadines,2021-09-01,2348
Saint Vincent and the Grenadines,2020-09-10,62
Saint Vincent and the Grenadines,2021-09-10,2421
Saint Vincent and the Grenadines,2020-09-11,64
Saint Vincent and the Grenadines,2021-09-11,2446
Saint Vincent and the Grenadines,2020-09-12,64
Saint Vincent and the Grenadines,2021-09-12,2446
Saint Vincent and the Grenadines,2020-09-13,64
Saint Vincent and the Grenadines,2021-09-13,2487
Saint Vincent and the Grenadines,2020-09-14,64
Saint Vincent and the Grenadines,2021-09-14,2521
Saint Vincent and the Grenadines,2020-09-15,64
Saint Vincent and the Grenadines,2021-09-15,2559
Saint Vincent and the Grenadines,2020-09-16,64
Saint Vincent and the Grenadines,2021-09-16,2613
Saint Vincent and the Grenadines,2020-09-17,64
Saint Vincent and the Grenadines,2021-09-17,2613
Saint Vincent and the Grenadines,2020-09-18,64
Saint Vincent and the Grenadines,2021-09-18,2728
Saint Vincent and the Grenadines,2020-09-19,64
Saint Vincent and the Grenadines,2021-09-19,2791
Saint Vincent and the Grenadines,2020-09-02,61
Saint Vincent and the Grenadines,2021-09-02,2355
Saint Vincent and the Grenadines,2020-09-20,64
Saint Vincent and the Grenadines,2021-09-20,2830
Saint Vincent and the Grenadines,2020-09-21,64
Saint Vincent and the Grenadines,2021-09-21,2848
Saint Vincent and the Grenadines,2020-09-22,64
Saint Vincent and the Grenadines,2021-09-22,2964
Saint Vincent and the Grenadines,2020-09-23,64
Saint Vincent and the Grenadines,2021-09-23,3071
Saint Vincent and the Grenadines,2020-09-24,64
Saint Vincent and the Grenadines,2021-09-24,3158
Saint Vincent and the Grenadines,2020-09-25,64
Saint Vincent and the Grenadines,2021-09-25,3247
Saint Vincent and the Grenadines,2020-09-26,64
Saint Vincent and the Grenadines,2021-09-26,3338
Saint Vincent and the Grenadines,2020-09-27,64
Saint Vincent and the Grenadines,2021-09-27,3359
Saint Vincent and the Grenadines,2020-09-28,64
Saint Vincent and the Grenadines,2021-09-28,3369
Saint Vincent and the Grenadines,2020-09-29,64
Saint Vincent and the Grenadines,2021-09-29,3423
Saint Vincent and the Grenadines,2020-09-03,61
Saint Vincent and the Grenadines,2021-09-03,2358
Saint Vincent and the Grenadines,2020-09-30,64
Saint Vincent and the Grenadines,2021-09-30,3508
Saint Vincent and the Grenadines,2020-09-04,61
Saint Vincent and the Grenadines,2021-09-04,2361
Saint Vincent and the Grenadines,2020-09-05,61
Saint Vincent and the Grenadines,2021-09-05,2371
Saint Vincent and the Grenadines,2020-09-06,61
Saint Vincent and the Grenadines,2021-09-06,2379
Saint Vincent and the Grenadines,2020-09-07,62
Saint Vincent and the Grenadines,2021-09-07,2385
Saint Vincent and the Grenadines,2020-09-08,62
Saint Vincent and the Grenadines,2021-09-08,2389
Saint Vincent and the Grenadines,2020-09-09,62
Saint Vincent and the Grenadines,2021-09-09,2391
Samoa,2021-01-01,2
Samoa,2022-01-01,3
